SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Rate_Level,Available_Stock,New_Stock_Status,Stock_Status,Reorder_Flag,Stockout_Risk,Coverage_Gap,Risk_Level,Inventory_Turnover,Turnover_Category,Demand_Supply_Ratio,Supplier_Risk,Supplier_Risk_Level,Inventory_Risk,SC_Risk_Score,Supplier_Class,Warehouse_Stock_Imbalance,Warehouse_Imbalance_Level,Optimization_Score
SKU0338,Beverages Product 180,Beverages,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7323,09/09/2025,12/08/2025,16/12/2026,0,1,141,202,1,0,91.62,2779,0.01,916.2,462,10,$2.19,$2.04,"$2,241.88",2.68,42,0.7746,FEFO,Low Stock,1,19/08/2025,5.32%,64.28%,No Notes,Low,-343,Out of Stock,Critical,TRUE,TRUE,9.99,High Risk,33441.3,Very Fast Moving,91.62,2.25,Medium,9.99,12.24,B - Normal,213.1579776,Very Uneven (~213+),27.98
SKU0339,Frozen Product 194,Frozen,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH8855,05/06/2025,16/04/2025,27/12/2025,96,186,69,19,0,0,20.39,7850,9.12,61.17,37,3,$3.85,$4.21,$715.45,3.29,9,0.9256,FIFO,In Stock,-2,20/08/2025,-7.93%,76.67%,No Notes,Medium,98,In Stock,Critical,FALSE,FALSE,0,Medium Risk,40.01263441,Fast Moving,0.109623656,0.22,Low,0,0.22,A - Good,206.5718724,High Variation (~206),0
SKU0340,Household Product 18,Household,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2715,20/06/2025,16/06/2025,06/12/2027,81,108,29,11,0,1,17.86,4670,6.05,125.02,65,7,$6.05,$6.69,$653.55,4.96,10,0.7149,FEFO,Low Stock,1,19/08/2025,8.11%,61.79%,No Notes,Medium,68,In Stock,Critical,TRUE,TRUE,0.95,Medium Risk,60.36018519,Very Fast Moving,0.16537037,2,Low,0.95,2.95,A - Good,213.1579776,Very Uneven (~213+),9.9
SKU0341,Dairy Product 39,Dairy,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8909,15/06/2025,01/05/2025,11/07/2025,86,154,71,83,0,0,44.06,1279,3.5,44.06,30,1,$0.94,$1.02,$144.82,8.58,10,0.7435,FIFO,Expiring Soon,-3,16/07/2025,-8.41%,94.03%,No Notes,Medium,0,Out of Stock,Critical,FALSE,FALSE,0,High Risk,104.4279221,Very Fast Moving,0.286103896,0.26,Low,0,0.26,A - Good,213.1579776,Very Uneven (~213+),0
SKU0342,Dairy Product 456,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6424,27/08/2025,14/08/2025,06/09/2025,13,47,27,7,0,1,7.09,1920,6.63,7.09,5,1,$0.90,$0.92,$42.07,4.53,2,0.8896,FIFO,Expiring Soon,0,19/07/2025,6.50%,96.55%,No Notes,Medium,13,Low,Critical,FALSE,FALSE,0,Medium Risk,55.0606383,Very Fast Moving,0.150851064,0.11,Low,0,0.11,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0343,Beverages Product 374,Beverages,A,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5872,24/03/2025,09/03/2025,21/10/2027,169,434,297,6,0,1,89.79,3161,4.83,269.37,136,3,$4.78,$4.35,"$2,076.21",6.21,46,0.7895,FIFO,In Stock,2,03/09/2025,8.27%,61.19%,No Notes,Medium,131,In Stock,Critical,FALSE,FALSE,0,High Risk,75.51463134,Very Fast Moving,0.206889401,0.63,Low,0,0.63,A - Good,199.2482854,High Variation (~206),0
SKU0344,Pantry Product 252,Pantry,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH8005,09/06/2025,04/06/2025,16/06/2026,92,20,11,0,1,1,2.93,920,6.83,14.65,10,5,$5.63,$5.34,$112.60,4.4,4,0.769,FEFO,Low Stock,8,17/06/2025,-5.71%,68.18%,No Notes,Medium,8,Low,Critical,FALSE,FALSE,0,Medium Risk,53.4725,Very Fast Moving,0.1465,1.15,Low,0,1.15,A - Good,213.1579776,Very Uneven (~213+),0
SKU0345,Frozen Product 50,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH5781,28/07/2025,23/07/2025,06/07/2026,43,176,61,20,2,3,14.89,5020,11.82,74.45,38,5,$1.35,$1.39,$237.34,2.54,3,0.8606,FEFO,In Stock,1,26/08/2025,-4.64%,95.74%,No Notes,Low,93,In Stock,Low,FALSE,FALSE,0,Low Risk,30.87982955,Fast Moving,0.084602273,0.7,Low,0,0.7,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0346,Bakery Product 251,Bakery,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7349,29/03/2025,18/03/2025,04/04/2025,164,603,95,58,0,0,53.95,1633,11.18,215.8,113,4,$1.09,$1.03,$656.97,2.68,21,0.7879,FEFO,Expiring Soon,5,23/07/2025,4.63%,64.02%,No Notes,Low,450,In Stock,Low,FALSE,FALSE,0,Low Risk,32.65630182,Fast Moving,0.08946932,0.85,Low,0,0.85,A - Good,213.1579776,Very Uneven (~213+),0
SKU0347,Frozen Product 135,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH5400,04/07/2025,29/05/2025,26/02/2026,67,116,24,3,0,0,16.32,5450,7.11,81.6,44,5,$3.96,$3.99,$459.10,4.22,6,0.939,FIFO,Low Stock,-2,21/08/2025,-6.50%,72.37%,No Notes,Medium,89,In Stock,Critical,FALSE,FALSE,0,Medium Risk,51.35172414,Very Fast Moving,0.140689655,0.3,Low,0,0.3,A - Good,202.6218382,High Variation (~206),0
SKU0348,Beverages Product 44,Beverages,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH4727,27/05/2025,22/04/2025,15/09/2029,105,329,78,63,3,0,29.27,6520,11.24,87.81,49,3,$4.39,$4.59,"$1,442.76",2.67,11,0.7555,FIFO,In Stock,5,22/07/2025,0.26%,63.40%,No Notes,Low,185,In Stock,Low,FALSE,FALSE,0,Low Risk,32.47279635,Fast Moving,0.088966565,0.73,Low,0,0.73,A - Good,206.5718724,High Variation (~206),0
SKU0349,Bakery Product 275,Bakery,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH5896,11/07/2025,06/07/2025,16/07/2025,60,196,59,23,0,2,12.95,4730,15.14,25.9,18,2,$2.79,$2.81,$546.06,1.98,4,0.9223,FEFO,Expiring Soon,1,05/09/2025,6.35%,60.21%,No Notes,Low,114,In Stock,Low,FALSE,FALSE,0,Low Risk,24.11607143,Fast Moving,0.066071429,0.16,Low,0,0.16,A - Good,206.5718724,High Variation (~206),0
SKU0350,Personal Product 410,Personal Care,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH8357,03/08/2025,23/07/2025,06/04/2027,37,231,51,36,1,0,19.53,5120,11.83,39.06,29,2,$23.90,$24.25,"$5,521.89",2.54,12,0.786,FIFO,In Stock,-1,13/08/2025,3.54%,97.38%,No Notes,Low,143,In Stock,Low,FALSE,FALSE,0,Low Risk,30.85909091,Fast Moving,0.084545455,0.43,Low,0,0.43,A - Good,206.5718724,High Variation (~206),0
SKU0351,Dairy Product 217,Dairy,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH3422,20/07/2025,28/05/2025,16/08/2025,51,210,34,47,1,0,20.58,5950,10.2,20.58,19,1,$1.88,$2.10,$393.90,2.94,9,0.868,FEFO,Expiring Soon,1,31/07/2025,-1.07%,78.86%,No Notes,Low,128,In Stock,Low,FALSE,FALSE,0,Low Risk,35.77,Fast Moving,0.098,0.13,Low,0,0.13,A - Good,202.6218382,High Variation (~206),0
SKU0352,Personal Product 35,Personal Care,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6343,20/04/2025,25/02/2025,11/07/2028,142,36,2,7,1,1,2.88,1060,12.5,2.88,6,1,$21.57,$23.69,$776.50,2.4,1,0.7662,FEFO,In Stock,0,05/07/2025,-5.50%,81.34%,No Notes,Low,26,Low,Low,FALSE,FALSE,0,Low Risk,29.2,Fast Moving,0.08,0.23,Low,0,0.23,A - Good,202.6218382,High Variation (~206),0
SKU0353,Household Product 403,Household,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH2843,29/04/2025,03/04/2025,04/09/2028,133,187,68,40,6,0,19.27,6570,9.7,96.35,57,5,$10.13,$9.26,"$1,894.33",3.09,7,0.7663,FIFO,In Stock,-5,22/08/2025,-2.61%,73.48%,No Notes,Medium,73,In Stock,Critical,FALSE,FALSE,0,Medium Risk,37.61256684,Fast Moving,0.103048128,1.17,Low,0,1.17,A - Good,206.5718724,High Variation (~206),0
SKU0354,Pantry Product 494,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH5687,18/04/2025,22/02/2025,10/11/2026,144,352,67,10,3,0,25.37,9720,13.87,76.11,47,3,$7.65,$8.56,"$2,693.82",2.16,11,0.7687,FEFO,In Stock,-5,19/07/2025,5.44%,77.44%,No Notes,Low,272,In Stock,Low,FALSE,FALSE,0,Low Risk,26.30696023,Fast Moving,0.072073864,0.69,Low,0,0.69,A - Good,213.1579776,Very Uneven (~213+),0
SKU0355,Pantry Product 293,Pantry,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH5512,31/08/2025,06/08/2025,18/08/2027,9,256,42,4,0,0,24.82,9460,10.31,74.46,45,3,$8.73,$9.68,"$2,235.47",2.91,14,0.7655,FIFO,In Stock,-2,22/06/2025,-4.50%,83.65%,No Notes,Low,210,In Stock,Low,FALSE,FALSE,0,Low Risk,35.38789063,Fast Moving,0.096953125,0.7,Low,0,0.7,A - Good,202.6218382,High Variation (~206),0
SKU0356,Beverages Product 20,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH1807,17/03/2025,29/01/2025,16/07/2027,176,779,118,63,0,2,61.62,2308,12.64,123.24,67,2,$6.63,$6.47,"$5,166.41",2.37,23,0.962,FEFO,In Stock,3,06/08/2025,-6.48%,91.94%,No Notes,Low,598,In Stock,Low,FALSE,FALSE,0,Low Risk,28.8720154,Fast Moving,0.079101412,0.08,Low,0,0.08,A - Good,199.2482854,High Variation (~206),0
SKU0357,Fresh Product 419,Fresh Produce,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH2609,30/06/2025,06/05/2025,10/07/2025,71,422,65,35,0,1,40.47,1506,10.43,202.35,102,5,$2.15,$2.21,$907.00,2.88,14,0.796,FIFO,Expiring Soon,0,23/08/2025,3.01%,88.53%,No Notes,Low,322,In Stock,Low,FALSE,FALSE,0,Low Risk,35.00367299,Fast Moving,0.095900474,1.02,Low,0,1.02,A - Good,199.2482854,High Variation (~206),0
SKU0358,Beverages Product 397,Beverages,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH2462,26/05/2025,14/05/2025,15/10/2029,106,644,115,63,1,0,67.4,2333,9.55,67.4,43,1,$7.87,$9.00,"$5,069.63",3.14,17,0.9022,FEFO,In Stock,0,13/08/2025,-9.07%,84.33%,No Notes,Medium,465,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.20031056,Fast Moving,0.104658385,0.1,Low,0,0.1,A - Good,199.2482854,High Variation (~206),0
SKU0359,Bakery Product 249,Bakery,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH3604,26/08/2025,22/08/2025,01/09/2025,14,46,12,8,0,0,4.34,1400,10.6,8.68,9,2,$3.23,$3.44,$148.42,2.83,2,0.7818,FEFO,Expiring Soon,1,11/06/2025,-0.46%,89.56%,No Notes,Low,26,Low,Low,FALSE,FALSE,0,Low Risk,34.43695652,Fast Moving,0.094347826,0.44,Low,0,0.44,A - Good,199.2482854,High Variation (~206),0
SKU0360,Dairy Product 436,Dairy,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH4158,02/09/2025,08/07/2025,14/09/2025,7,363,121,78,0,1,42.49,1363,8.54,424.9,214,10,$2.86,$2.94,"$1,037.09",3.51,18,0.7903,FIFO,Low Stock,4,02/09/2025,1.56%,78.33%,No Notes,Medium,164,In Stock,Critical,TRUE,TRUE,1.46,Medium Risk,42.72410468,Fast Moving,0.117052342,2.1,Medium,1.46,3.56,B - Normal,206.5718724,High Variation (~206),10.92
SKU0361,Frozen Product 471,Frozen,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH8605,01/07/2025,30/05/2025,01/04/2026,70,47,13,11,2,1,5.47,1250,8.59,27.35,17,5,$6.86,$7.63,$322.65,3.49,4,0.7019,FEFO,In Stock,0,20/06/2025,7.95%,61.27%,No Notes,Medium,21,Low,Critical,FALSE,FALSE,0,Medium Risk,42.47978723,Fast Moving,0.116382979,1.49,Low,0,1.49,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0362,Beverages Product 124,Beverages,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3909,10/04/2025,14/02/2025,09/10/2028,152,31,4,0,1,0,3.55,780,8.73,14.2,12,4,$3.94,$3.69,$122.15,3.44,1,0.7323,FEFO,In Stock,-1,26/06/2025,3.91%,75.48%,No Notes,Medium,26,Low,Critical,FALSE,FALSE,0,Medium Risk,41.7983871,Fast Moving,0.114516129,1.07,Low,0,1.07,A - Good,202.6218382,High Variation (~206),0
SKU0363,Seafood Product 429,Seafood,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7333,29/06/2025,26/06/2025,02/07/2025,72,266,38,32,1,0,27.92,6910,9.53,195.44,104,7,$9.37,$8.76,"$2,492.79",3.15,8,0.9188,FIFO,Low Stock,5,28/06/2025,-9.98%,85.28%,No Notes,Medium,195,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.3112782,Fast Moving,0.104962406,0.57,Low,0,0.57,A - Good,213.1579776,Very Uneven (~213+),0
SKU0364,Dairy Product 114,Dairy,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7709,03/07/2025,01/06/2025,30/07/2025,68,485,45,52,0,0,40.76,9150,11.9,81.52,47,2,$1.77,$2.02,$857.67,2.52,16,0.8386,FIFO,Expiring Soon,-3,14/06/2025,2.05%,81.93%,High return rate,Low,388,In Stock,Low,FALSE,FALSE,0,Low Risk,30.67505155,Fast Moving,0.084041237,0.32,Low,0,0.32,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0365,Pantry Product 308,Pantry,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6004,07/07/2025,23/05/2025,03/12/2029,64,123,32,10,3,0,9.66,3640,12.73,96.6,54,10,$12.91,$11.72,"$1,588.10",2.36,4,0.8924,FEFO,Low Stock,4,17/07/2025,7.58%,60.93%,No Notes,Low,78,In Stock,Low,FALSE,FALSE,0,Low Risk,28.66585366,Fast Moving,0.078536585,1.08,Low,0,1.08,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0366,Household Product 236,Household,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH9530,13/05/2025,22/03/2025,21/01/2028,119,6,1,2,0,4,1.01,300,5.94,2.02,4,2,$14.68,$14.09,$88.07,5.05,2,0.8927,FEFO,Low Stock,1,27/06/2025,-1.70%,73.78%,Temperature controlled,Medium,3,Low,Critical,FALSE,FALSE,0,Medium Risk,61.44166667,Very Fast Moving,0.168333333,0.21,Low,0,0.21,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0367,Personal Product 495,Personal Care,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH5631,28/03/2025,09/03/2025,26/07/2029,165,164,42,31,2,2,16.14,3750,10.16,112.98,59,7,$2.04,$1.93,$334.25,2.95,4,0.9672,FIFO,Low Stock,5,10/07/2025,-1.26%,90.92%,Promotional item,Low,89,In Stock,Low,FALSE,FALSE,0,Low Risk,35.92134146,Fast Moving,0.098414634,0.23,Low,0,0.23,A - Good,206.5718724,High Variation (~206),0
SKU0368,Pantry Product 442,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH5895,26/03/2025,14/03/2025,21/03/2030,167,61,22,12,2,1,14.66,5290,4.16,73.3,40,5,$12.63,$14.10,$770.23,7.21,6,0.7855,FIFO,Low Stock,1,05/07/2025,-9.33%,79.47%,No Notes,Medium,25,Low,Critical,TRUE,TRUE,0.84,High Risk,87.71967213,Very Fast Moving,0.240327869,1.07,Low,0.84,1.91,A - Good,199.2482854,High Variation (~206),9.68
SKU0369,Personal Product 413,Personal Care,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH3292,24/03/2025,06/02/2025,07/01/2028,169,48,10,18,0,1,14.8,4560,3.24,207.2,113,14,$0.66,$0.59,$31.61,9.25,4,0.8349,FIFO,Low Stock,-3,18/06/2025,6.78%,84.84%,No Notes,Medium,20,Low,Critical,TRUE,TRUE,10.76,High Risk,112.5416667,Very Fast Moving,0.308333333,2.31,Medium,10.76,13.07,B - Normal,202.6218382,High Variation (~206),29.52
SKU0370,Meat Product 465,Meat,A,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4111,02/06/2025,12/05/2025,08/06/2025,99,289,24,21,0,3,35.74,1327,8.09,71.48,45,2,$7.27,$7.04,"$2,101.32",3.71,12,0.8203,FIFO,Expiring Soon,-4,14/06/2025,-8.50%,97.34%,No Notes,Medium,244,In Stock,Critical,FALSE,FALSE,0,Medium Risk,45.13875433,Fast Moving,0.12366782,0.36,Low,0,0.36,A - Good,202.6218382,High Variation (~206),0
SKU0371,Household Product 465,Household,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH3967,25/06/2025,07/06/2025,08/06/2027,76,150,57,22,0,1,15.85,4860,9.46,31.7,23,2,$6.83,$6.82,"$1,024.32",3.17,1,0.7722,FIFO,In Stock,0,11/07/2025,-0.16%,61.87%,Promotional item,Medium,71,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.56833333,Fast Moving,0.105666667,0.46,Low,0,0.46,A - Good,206.5718724,High Variation (~206),0
SKU0372,Beverages Product 287,Beverages,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4641,26/03/2025,04/03/2025,24/09/2026,167,126,14,39,1,0,13.88,4490,9.08,27.76,18,2,$5.51,$5.39,$694.07,3.3,5,0.8313,FIFO,In Stock,2,01/08/2025,-3.72%,63.61%,No Notes,Medium,72,In Stock,Critical,FALSE,FALSE,0,Medium Risk,40.20793651,Fast Moving,0.11015873,0.34,Low,0,0.34,A - Good,199.2482854,High Variation (~206),0
SKU0373,Personal Product 191,Personal Care,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH2929,26/06/2025,27/05/2025,30/01/2029,75,97,13,3,1,0,9.43,2450,10.29,9.43,13,1,$3.09,$2.89,$300.17,2.92,2,0.7169,FIFO,In Stock,1,20/06/2025,2.50%,96.11%,No Notes,Low,80,In Stock,Low,FALSE,FALSE,0,Low Risk,35.48402062,Fast Moving,0.097216495,0.28,Low,0,0.28,A - Good,206.5718724,High Variation (~206),0
SKU0374,Personal Product 37,Personal Care,A,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH7253,04/05/2025,01/04/2025,04/01/2027,128,190,34,15,1,0,13.72,3460,13.85,13.72,11,1,$22.38,$25.16,"$4,251.48",2.17,2,0.7106,FEFO,In Stock,2,19/07/2025,-7.43%,63.21%,High return rate,Low,140,In Stock,Low,FALSE,FALSE,0,Low Risk,26.35684211,Fast Moving,0.072210526,0.29,Low,0,0.29,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0375,Dairy Product 103,Dairy,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3346,17/04/2025,28/03/2025,08/05/2025,145,204,44,53,3,0,23.06,8100,8.85,92.24,49,4,$3.73,$4.00,$760.41,3.39,8,0.7618,FIFO,Expiring Soon,-1,30/08/2025,-5.61%,77.22%,No Notes,Medium,104,In Stock,Critical,FALSE,FALSE,0,Medium Risk,41.25931373,Fast Moving,0.113039216,0.95,Low,0,0.95,A - Good,202.6218382,High Variation (~206),0
SKU0376,Pantry Product 91,Pantry,A,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH5481,08/09/2025,26/08/2025,21/03/2029,1,306,39,24,0,0,27.34,9050,11.19,273.4,146,10,$6.99,$7.00,"$2,139.95",2.68,10,0.8738,FIFO,Low Stock,0,28/06/2025,-8.75%,92.04%,No Notes,Low,243,In Stock,Low,FALSE,FALSE,0,Low Risk,32.61143791,Fast Moving,0.089346405,1.26,Low,0,1.26,A - Good,213.1579776,Very Uneven (~213+),0
SKU0377,Frozen Product 391,Frozen,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8035,05/04/2025,11/03/2025,21/01/2026,157,470,95,62,0,0,37.77,1375,12.44,113.31,66,3,$4.18,$3.88,"$1,965.07",2.41,11,0.908,FEFO,In Stock,-1,10/07/2025,5.89%,73.17%,No Notes,Low,313,In Stock,Low,FALSE,FALSE,0,Low Risk,29.33202128,Fast Moving,0.080361702,0.28,Low,0,0.28,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0378,Fresh Product 103,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4122,19/06/2025,18/06/2025,30/06/2025,82,118,23,19,2,2,12.56,4580,9.39,87.92,45,7,$1.29,$1.28,$152.48,3.19,5,0.7702,FIFO,Low Stock,0,21/06/2025,-6.34%,64.66%,No Notes,Medium,74,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.85084746,Fast Moving,0.106440678,1.61,Low,0,1.61,A - Good,213.1579776,Very Uneven (~213+),0
SKU0379,Meat Product 450,Meat,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH7284,07/08/2025,06/07/2025,15/08/2025,33,78,16,11,3,2,9.95,2960,7.84,29.85,24,3,$10.11,$9.73,$788.81,3.83,2,0.7311,FEFO,Expiring Soon,0,19/08/2025,2.19%,71.92%,Seasonal SKU,Medium,48,Low,Critical,FALSE,FALSE,0,Medium Risk,46.56089744,Fast Moving,0.127564103,0.81,Low,0,0.81,A - Good,199.2482854,High Variation (~206),0
SKU0380,Meat Product 149,Meat,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6535,10/04/2025,14/03/2025,01/05/2025,152,252,83,50,4,1,27.11,9680,9.3,108.44,57,4,$8.67,$7.99,"$2,185.39",3.23,10,0.9873,FIFO,Expiring Soon,0,28/07/2025,-6.18%,97.55%,No Notes,Medium,115,In Stock,Critical,FALSE,FALSE,0,Medium Risk,39.26646825,Fast Moving,0.107579365,0.05,Low,0,0.05,A - Good,206.5718724,High Variation (~206),0
SKU0381,Frozen Product 385,Frozen,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4742,29/05/2025,15/05/2025,29/11/2025,103,300,23,17,0,0,21.6,5560,13.89,64.8,34,3,$5.64,$6.48,"$1,693.05",2.16,7,0.7916,FIFO,In Stock,-1,13/08/2025,3.58%,91.88%,No Notes,Low,260,In Stock,Low,FALSE,FALSE,0,Low Risk,26.28,Fast Moving,0.072,0.63,Low,0,0.63,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0382,Pantry Product 87,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH7147,27/03/2025,30/01/2025,11/06/2026,166,292,36,5,2,0,21.04,5800,13.88,21.04,12,1,$9.35,$10.07,"$2,730.55",2.16,8,0.9,FEFO,In Stock,-4,03/07/2025,-7.71%,69.18%,No Notes,Low,249,In Stock,Low,FALSE,FALSE,0,Low Risk,26.3,Fast Moving,0.072054795,0.1,Low,0,0.1,A - Good,199.2482854,High Variation (~206),0
SKU0383,Pantry Product 25,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH2897,28/08/2025,02/08/2025,10/07/2030,12,256,28,45,1,0,14.92,5100,17.16,29.84,18,2,$8.71,$8.49,"$2,229.56",1.75,2,0.7451,FEFO,In Stock,3,23/07/2025,2.76%,61.53%,Promotional item,Low,182,In Stock,Low,FALSE,FALSE,0,Low Risk,21.27265625,Fast Moving,0.05828125,0.51,Low,0,0.51,A - Good,213.1579776,Very Uneven (~213+),0
SKU0384,Frozen Product 79,Frozen,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH2654,24/06/2025,13/05/2025,07/04/2026,77,345,76,37,0,1,49.8,1725,6.93,348.6,175,7,$1.48,$1.59,$511.60,4.33,20,0.9017,FEFO,Low Stock,1,22/06/2025,-7.59%,82.13%,No Notes,Medium,232,In Stock,Critical,TRUE,TRUE,0.07,Medium Risk,52.68695652,Very Fast Moving,0.144347826,0.69,Low,0.07,0.76,A - Good,213.1579776,Very Uneven (~213+),8.14
SKU0385,Dairy Product 426,Dairy,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5631,04/04/2025,28/03/2025,14/04/2025,158,511,60,64,1,0,56.06,1193,9.12,560.6,289,10,$0.81,$0.79,$413.45,3.29,18,0.866,FIFO,Low Stock,4,08/07/2025,-6.85%,81.20%,No Notes,Medium,386,In Stock,Critical,TRUE,TRUE,0.88,Medium Risk,40.04285714,Fast Moving,0.109706458,1.34,Low,0.88,2.22,A - Good,206.5718724,High Variation (~206),9.76
SKU0386,Dairy Product 135,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7713,10/06/2025,23/05/2025,09/07/2025,91,246,47,24,1,2,19.82,5320,12.41,79.28,46,4,$1.80,$1.81,$443.49,2.42,5,0.7016,FIFO,Expiring Soon,2,04/09/2025,-9.91%,64.22%,No Notes,Low,174,In Stock,Low,FALSE,FALSE,0,Low Risk,29.40772358,Fast Moving,0.080569106,1.19,Low,0,1.19,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0387,Personal Product 353,Personal Care,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH1208,11/07/2025,30/05/2025,16/07/2026,60,145,62,7,2,0,16.85,4300,8.61,84.25,45,5,$8.40,$9.48,"$1,218.48",3.49,6,0.941,FIFO,In Stock,4,26/08/2025,5.96%,97.28%,No Notes,Medium,74,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.41551724,Fast Moving,0.116206897,0.3,Low,0,0.3,A - Good,199.2482854,High Variation (~206),0
SKU0388,Beverages Product 77,Beverages,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5192,21/08/2025,11/07/2025,16/03/2027,19,1,27,30,1,1,66.4,1435,0.02,66.4,40,1,$0.31,$0.29,$311.89,1.97,25,0.7666,FIFO,In Stock,3,13/07/2025,7.71%,65.36%,No Notes,Low,-57,Out of Stock,Critical,TRUE,TRUE,0.98,High Risk,24236,Very Fast Moving,66.4,0.23,Low,0.98,1.21,A - Good,206.5718724,High Variation (~206),9.96
